"","happ1_emot_hap","happ1_emot_sat","happ1_emot_enj","happ1_emot_ala","happ1_emot_sca","happ1_emot_fea","happ1_emot_irr","happ1_emot_agg","happ1_emot_ann","happ1_supp_dif","happ1_supp_con","happ2_emot_hap","happ2_emot_sat","happ2_emot_enj","happ2_emot_ala","happ2_emot_sca","happ2_emot_fea","happ2_emot_irr","happ2_emot_agg","happ2_emot_ann","happ2_supp_dif","happ2_supp_con","angr1_emot_hap","angr1_emot_sat","angr1_emot_enj","angr1_emot_ala","angr1_emot_sca","angr1_emot_fea","angr1_emot_irr","angr1_emot_agg","angr1_emot_ann","angr1_supp_dif","angr1_supp_con","angr2_emot_hap","angr2_emot_sat","angr2_emot_enj","angr2_emot_ala","angr2_emot_sca","angr2_emot_fea","angr2_emot_irr","angr2_emot_agg","angr2_emot_ann","angr2_supp_dif","angr2_supp_con","neut1_emot_hap","neut1_emot_sat","neut1_emot_enj","neut1_emot_ala","neut1_emot_sca","neut1_emot_fea","neut1_emot_irr","neut1_emot_agg","neut1_emot_ann","neut1_supp_dif","neut1_supp_con","neut2_emot_hap","neut2_emot_sat","neut2_emot_enj","neut2_emot_ala","neut2_emot_sca","neut2_emot_fea","neut2_emot_irr","neut2_emot_agg","neut2_emot_ann","neut2_supp_dif","neut2_supp_con","indiv_gend_var","indiv_agee_var","indiv_maia_001","indiv_maia_002","indiv_maia_003","indiv_maia_004","indiv_maia_005","indiv_maia_006","indiv_maia_007","indiv_maia_008","indiv_maia_009","indiv_maia_010","indiv_maia_011","indiv_maia_012","indiv_maia_013","indiv_maia_014","indiv_maia_015","indiv_maia_016","indiv_maia_017","indiv_maia_018","indiv_maia_019","indiv_maia_020","indiv_maia_021","indiv_maia_022","indiv_maia_023","indiv_maia_024","indiv_maia_025","indiv_maia_026","indiv_maia_027","indiv_maia_028","indiv_maia_029","indiv_maia_030","indiv_maia_031","indiv_maia_032","exper_init_var","exper_ssid_var","demand","feedb_awar_var","feedb_blef_var","video_awar_var","heard_awar_var","block1.order","block2.order","exper_note_var","happ1.happy","happ1.anger","angr1.happy","angr1.anger","neut1.happy","neut1.anger","happ2.happy","happ2.anger","angr2.happy","angr2.anger","neut2.happy","neut2.anger"
"133",1,1,1,2,0,2,1,0,1,3,5,0,1,0,1,1,0,1,2,2,3,5,0,0,0,1,1,0,3,3,3,5,5,0,0,0,0,1,0,3,2,3,4,5,0,1,0,1,0,0,2,2,2,1,5,1,1,1,0,0,0,0,0,1,1,3,1,21,4,4,3,4,2,2,2,3,2,3,3,2,2,2,3,2,4,3,2,4,5,4,3,3,3,2,2,2,2,4,4,4,"TKA",235,"neu",0,4,1,0,"Neutral1|Happy1|Anger1","Happy2|Neutral2|Anger2","It was no demand condition but yet believed that facial expressions influence her emotions. ",1,0.666666666666667,0,3,0.333333333333333,2,0.333333333333333,1.66666666666667,0,2.66666666666667,1,0.333333333333333
"134",0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,5,2,19,3,5,5,5,2,2,1,4,5,4,3,2,1,4,4,4,4,3,1,5,5,3,3,4,4,4,2,3,5,5,5,5,"JOB",236,"neu",0,0,3,0,"Neutral1|Happy1|Anger1","Happy2|Neutral2|Anger2","Pt does not believe seeing facial expressions impacts his emotions. Pt stated if he was that facial expressions would impact his emotions, then he would have most likely reported that way. Pt felt like he was being recorded when timed facial expressions started, because otherwise it would not have made sense from pt's perspective. ",0,0,0,0,0,0.333333333333333,0,0,0,0,0,0
"135",0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2,18,4,5,2,4,5,4,5,2,4,2,3,2,2,4,4,3,4,2,5,4,5,2,3,2,3,2,1,1,4,4,5,5,"KLP",237,"neu",2,1,0,0,"Happy1|Anger1|Neutral1","Neutral2|Anger2|Happy2","n/a",0,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667,0,0.333333333333333
"136",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,19,3,3,5,5,4,3,5,2,3,2,4,2,3,2,2,2,2,4,4,3,2,4,3,2,1,2,2,1,2,3,3,4,"TSS",238,"pos",4,1,0,0,"Neutral1|Happy1|Anger1","Anger2|Neutral2|Happy2","Participant had prior knowledge of FFH, didn't believe in it.",0,0,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333
"137",1,1,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,5,2,18,4,5,3,4,4,4,4,2,3,4,2,1,2,2,2,3,3,3,2,4,4,3,2,2,2,2,3,2,3,2,2,3,"CBV",239,"pos",4,0,0,0,"Anger1|Happy1|Neutral1","Anger2|Happy2|Neutral2","Participant did not believe in the facial feedback hypothesis. He remembered everything I said at the beginning of the study, but did not believe the hypothesis. The audio recording has a few minutes of silence at the beginning because he asked to go to the bathroom and I was waiting for him to come back. ",0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"138",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,19,5,5,5,4,2,3,4,4,4,1,3,3,2,3,3,4,4,5,5,4,3,4,5,2,4,4,2,2,3,5,5,5,"TSS",240,"neg",4,0,2,0,"Happy1|Neutral1|Anger1","Anger2|Neutral2|Happy2","Correctly guessed demand group. Moderate videorecording suspicion",0,0,0,0,0,0,0,0,0,0,0,0
"139",1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,1,5,7,0,0,0,1,0,0,0,0,1,4,3,1,18,3,5,4,3,5,4,5,3,3,4,4,2,1,2,2,3,3,1,5,5,4,5,2,2,3,2,4,1,1,4,5,5,"rev",241,"neg",3,1,2,0,"Happy1|Anger1|Neutral1","Happy2|Neutral2|Anger2","on Q-1, part said that GSR seemed like a deception, and that she felt like emotion on expression was the purpose

'had a hunch because no change in emotion on expression and why would GSR be affected' 

'GSR seemed out of place, and how would you know I was moving my face'

felt like maybe recording, but didnt mention till after I mentioned this to her",0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0,0.333333333333333
"140",2,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,2,2,2,0,0,1,0,0,0,3,0,3,1,5,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,1,1,1,1,5,1,18,2,5,5,3,5,5,5,3,3,5,3,2,2,2,3,1,1,1,3,5,5,3,2,3,2,2,4,1,2,4,4,4,"GEO",242,"pos",3,3,1,0,"Happy1|Anger1|Neutral1","Neutral2|Anger2|Happy2","She did all of the facial expressions but did not feel any emotion. She vaguely remembered the hypothesis and agreed with it depending on what circumstance the person was in - like not a forced lab setting. She thought someone could feel emotions when posing facial expressions if they were naturally doing that already. ",1.33333333333333,0,0.333333333333333,2,0,1.33333333333333,0,1.33333333333333,0,1,0,1
"141",1,1,1,0,0,0,0,0,0,1,4,2,1,2,0,0,0,0,0,0,1,3,2,3,2,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,1,3,1,1,2,0,0,0,0,0,0,1,2,2,18,4,3,4,5,2,4,5,2,3,2,4,3,4,3,4,2,3,4,2,4,5,5,4,4,4,3,2,2,4,5,5,5,"GEO",243,"neu",2,3,0,0,"Anger1|Happy1|Neutral1","Anger2|Neutral2|Happy2","He looked more confused about the facial expressions. He thought the expressions had to do with the GSR, but didn't feel any emotions. He was right about being in the control group. ",1,0,2.33333333333333,0,1.33333333333333,0,1.66666666666667,0,1,0,1.33333333333333,0
"142",3,2,3,0,0,0,0,0,0,1,6,3,1,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,2,3,1,6,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,1,1,4,1,19,3,4,2,4,1,2,4,3,2,3,3,2,1,4,2,4,4,4,4,4,4,4,2,3,4,3,2,1,2,3,3,3,"GEO",244,"pos",4,4,0,0,"Anger1|Happy1|Neutral1","Neutral2|Anger2|Happy2","Her facial expressions didn't seem to deviate much from her ""neutral"" expression. In fact, her neutral expression seemed to resemble more of a scowl. She remembered the hypothesis and agreed with it because she said she did feel happier when posing the facial expressions. ",2.66666666666667,0,0,2,0,0.333333333333333,2,0,0,1,0,0.666666666666667
"143",0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,1,1,6,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,1,18,3,4,2,3,2,3,4,3,3,2,2,2,1,3,4,3,3,4,5,4,3,3,2,3,2,3,4,3,5,5,5,5,"JOB",245,"neg",2,1,3,0,"Anger1|Happy1|Neutral1","Neutral2|Anger2|Happy2","Pt knew which group and condition she was in, and was able to restate the negative demand hypothesis. Pt stated she thought the facial feedback hypothesis was true, but after doing study changed her mind. Pt believed the study to be about skin responses, and stated she was surprised the study was about expectations. Pt stated she felt like she was being recorded from the beginning. Pt seemed unenthusiastic and tired during this study",0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0
"144",3,3,3,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,19,4,3,3,4,2,2,2,2,3,1,1,2,1,4,2,2,3,3,3,4,4,4,2,2,3,1,1,1,2,3,1,4,"JOB",246,"pos",0,3,1,0,"Happy1|Neutral1|Anger1","Happy2|Neutral2|Anger2","Pt was surprised it was not about skin response. Pt appeared to be in a rush, and had ran here for the experiment, so results may be of someone trying to complete quickly. Pt stated ""I think how you look would impact how you feel"" in response to facial expressions impacting emotion. Pt did not know she was recorded during study, but started to think so when asked questions about facial expressions",3,0,0,1,0,0,1.66666666666667,0,0,1,0,0
"145",0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,1,0,1,2,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,18,4,4,4,3,2,3,4,2,3,3,4,4,2,3,3,4,3,3,4,2,3,2,3,2,4,4,3,2,2,2,2,4,"TKA",247,"neu",1,4,2,0,"Neutral1|Happy1|Anger1","Neutral2|Happy2|Anger2","Didn't see him smiling. Didn't see him scowling. Mostly neutral facial expression. I forgot to tell him to silence his phone in the beginning of the study so he spent a minute texting in between the study.",0,1,0,1,0.666666666666667,0,0,1,0,0.666666666666667,0,0
"146",0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,1,0,1,2,6,0,0,1,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,0,1,4,1,19,3,4,4,3,2,2,4,3,3,4,4,4,3,4,4,3,4,2,4,5,4,4,2,4,2,2,4,1,4,5,5,5,"MAM",248,"neu",1,2,1,0,"Neutral1|Happy1|Anger1","Anger2|Neutral2|Happy2","Thought she was i the positive condition, when she was actually in the negative. Cited the fact that she could not move otherwise it would influence the GSR readings. ",0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667,1,0
"147",1,1,2,0,0,0,0,0,1,1,5,1,0,1,0,0,0,2,0,1,1,7,0,0,0,1,0,0,2,3,2,1,7,0,0,0,0,0,0,2,3,2,1,7,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,1,1,7,2,19,2,5,4,1,3,3,5,3,2,4,2,3,2,1,2,3,2,3,2,2,4,5,2,2,4,3,2,2,4,3,3,4,"MAM",249,"neu",1,3,1,0,"Happy1|Neutral1|Anger1","Neutral2|Anger2|Happy2","Thought he was in the positive condition - had the expectation from when he was a kid, because his mother would say to smile to make him feel better.At first, he said the questions on emotion were to see how it affected the tension in his body - insightful, quite different answer than i have heard before.",1.33333333333333,0.333333333333333,0,2.33333333333333,0,0.333333333333333,0.666666666666667,1,0,2.33333333333333,0,0.333333333333333
"148",0,1,0,0,0,0,0,0,0,1,7,1,1,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,1,1,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,1,7,2,19,3,5,5,4,2,4,4,4,3,3,3,3,3,4,3,3,3,3,4,4,4,5,4,3,3,3,3,3,3,4,4,3,"KLP",250,"neu",1,4,1,0,"Neutral1|Anger1|Happy1","Neutral2|Happy2|Anger2","thought the gsr was fake started 15 minutes late and said he made the facial poses but it didn't look like it to me  he was a very curious dude ",0.333333333333333,0,0,0,0,0,1,0,1,0,0.333333333333333,0
"149",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,19,5,4,4,3,5,4,5,2,1,2,4,4,2,4,3,2,4,2,2,4,5,2,4,5,5,4,3,2,4,5,5,5,"TSS",251,"neg",4,2,0,0,"Neutral1|Happy1|Anger1","Anger2|Neutral2|Happy2","Correctly guessed condition, manipulation only partially successful",0,0,0,0,0,0,0,0,0,0,0,0
"150",1,2,1,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,0,1,4,1,2,1,0,0,0,1,0,0,3,5,0,0,0,0,0,0,1,1,0,2,4,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3,1,18,4,4,4,3,1,4,4,2,2,5,4,4,4,3,4,3,3,5,2,5,4,4,4,4,4,3,3,3,4,4,4,4,"KLP",252,"neu",0,4,0,0,"Happy1|Anger1|Neutral1","Happy2|Neutral2|Anger2","n/a",1.33333333333333,0,1.33333333333333,0.333333333333333,0.333333333333333,0,1,0,0,0.666666666666667,0,0
"151",1,1,1,0,0,0,0,0,1,2,5,0,0,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,1,0,1,2,5,0,1,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,4,1,19,2,5,3,5,2,3,5,3,3,3,4,2,2,3,2,3,3,4,5,5,5,5,2,2,3,2,3,2,4,5,5,5,"KLP",253,"neu",0,3,0,0,"Happy1|Neutral1|Anger1","Neutral2|Happy2|Anger2","n/a",1,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0
"152",1,1,1,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,1,0,1,5,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,5,1,19,2,4,4,3,3,4,4,4,3,3,3,3,3,4,3,4,4,4,3,4,4,4,3,4,4,4,3,2,3,3,3,4,"TSS",254,"neg",4,0,0,0,"Anger1|Neutral1|Happy1","Neutral2|Happy2|Anger2","Correctly guessed group, manipulation successful",1,0,2,0.333333333333333,0.333333333333333,0,1,0,0,0.333333333333333,0,0.333333333333333
"153",1,1,1,0,0,0,0,0,1,3,3,1,0,1,0,0,0,0,1,1,3,3,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,3,4,3,0,1,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,2,1,18,2,3,3,4,4,4,2,4,3,2,3,2,4,5,3,4,4,4,3,4,5,4,4,5,4,4,3,3,4,4,5,5,"TSS",255,"neu",1,2,0,0,"Anger1|Neutral1|Happy1","Neutral2|Happy2|Anger2","Participant believed they were in the positive demand group
",1,0.333333333333333,0,0.333333333333333,1,0,0.666666666666667,0.666666666666667,0,1.66666666666667,0.666666666666667,0
"154",3,3,2,0,0,0,0,0,0,1,5,4,2,3,0,0,0,0,0,0,2,3,1,1,2,0,0,0,0,0,0,1,5,2,1,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,0,0,1,1,2,19,4,2,4,4,3,4,5,2,3,5,4,4,5,4,3,4,2,3,1,5,5,3,1,4,4,2,1,1,2,5,4,4,"rev",256,"neu",1,0,1,0,"Anger1|Happy1|Neutral1","Neutral2|Anger2|Happy2","computer glitched like 3 min in to study. 
when this happened the video stopped recording
didnt get a lot of vid data, but got audio data",2.66666666666667,0,1.33333333333333,0,0.666666666666667,0,3,0,1.66666666666667,0,0.666666666666667,0
"155",3,2,2,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,2,1,6,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,19,4,4,4,4,3,2,2,4,3,4,4,3,4,3,3,3,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,"TKA",257,"pos",1,3,0,0,"Anger1|Happy1|Neutral1","Happy2|Neutral2|Anger2","He was very surprised hearing the purpose of the study. He could not guess anything at all. He mainly thought it was all about machine reading his response. ",2.33333333333333,0,0.333333333333333,2,0,0,0.666666666666667,0,0,0.666666666666667,0,0
"156",2,2,2,0,0,0,0,0,0,1,6,2,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,2,1,6,1,19,5,5,5,5,2,4,5,4,3,3,5,5,5,4,3,4,4,5,3,5,5,5,5,4,5,4,4,2,3,3,4,4,"BAF",258,"pos",4,3,3,0,"Neutral1|Anger1|Happy1","Neutral2|Anger2|Happy2","knew purpose of the experiment,
was pretty sure they were being recorded",2,0,0,0,0,0.666666666666667,1.33333333333333,0,0.333333333333333,0.333333333333333,0,0.666666666666667
"157",2,3,2,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,1,1,4,2,4,0,0,0,0,0,0,1,3,3,3,2,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,1,1,1,1,18,2,4,3,4,3,3,5,2,2,3,4,2,3,3,4,4,3,1,1,4,4,3,2,3,4,5,1,1,2,5,5,5,"TKA",259,"neg",1,4,0,0,"Happy1|Neutral1|Anger1","Anger2|Happy2|Neutral2","She couldn't really guess the purpose of the study.",2.33333333333333,0,3.33333333333333,0,0.333333333333333,0,0.666666666666667,0,2.66666666666667,0,0.333333333333333,0.333333333333333
"158",0,2,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,20,4,5,4,3,2,4,4,4,2,4,5,2,4,4,4,3,3,4,2,5,4,4,2,3,3,2,2,2,2,4,3,3,"TKA",260,"neg",1,3,0,0,"Happy1|Anger1|Neutral1","Anger2|Happy2|Neutral2","The participant said the expectation influenced a little bit while she was taking the study but in general she believes smiling makes her happy, scowling doesn't make her angry.",1,0,0,0,0,0,0.666666666666667,0,0,0,0,0
"159",0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,6,1,18,4,5,2,3,2,4,4,1,1,3,2,3,1,4,2,2,2,3,1,2,3,2,1,1,3,1,1,1,1,2,1,3,"KLP",261,"neg",3,0,0,0,"Anger1|Happy1|Neutral1","Happy2|Anger2|Neutral2","didn't seem to pose",0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0
"160",5,4,4,0,0,0,0,0,0,1,6,4,4,4,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,1,18,4,4,4,3,2,4,4,3,2,4,4,1,4,4,4,4,4,1,2,4,3,3,4,4,4,4,4,2,2,3,3,4,"KLP",262,"pos",3,3,0,0,"Anger1|Happy1|Neutral1","Neutral2|Anger2|Happy2","n/a",4.33333333333333,0,0,0,0,0,4,0,0,0,0,0
"161",2,2,1,0,0,0,1,0,0,2,5,1,1,1,0,0,0,1,1,1,2,5,1,1,1,0,0,0,3,1,1,1,6,1,1,1,0,0,0,2,2,1,3,5,1,1,1,0,0,0,0,0,0,1,3,1,1,1,0,0,0,1,1,1,1,3,2,18,2,4,3,2,3,4,4,3,3,2,2,2,3,2,2,2,2,2,3,3,3,3,2,2,3,2,2,2,2,5,5,4,"CBV",263,"neu",0,3,2,0,"Anger1|Neutral1|Happy1","Happy2|Neutral2|Anger2","Participant incorrectly guessed his condition. He did not really have answers to most of the questions, and just answered that he didn't now. He thought the was being recorded. He believes that posing facial expressions can influence emotions. ",1.66666666666667,0.333333333333333,1,1.66666666666667,1,0,1,1,1,1.66666666666667,1,1
"162",4,4,4,0,0,0,0,0,1,1,5,3,1,2,0,0,0,1,0,1,1,4,0,0,0,0,0,0,4,3,4,4,5,0,0,0,0,0,0,3,3,3,1,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,2,1,19,4,4,4,4,2,2,4,4,3,3,2,2,3,4,3,2,2,2,4,5,4,5,3,4,4,3,3,2,2,2,2,2,"CBV",264,"neg",4,3,2,0,"Anger1|Happy1|Neutral1","Anger2|Neutral2|Happy2","Participant knew her condition. She said she picked up on the fact that we were interested in expectations. She believes that facial expressions do influence emotions. ",4,0.333333333333333,0,3.66666666666667,0,0,2,0.666666666666667,0,3,0,0.333333333333333
"163",3,4,4,0,0,0,0,0,0,1,6,2,2,1,0,0,0,0,0,0,1,1,3,2,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,2,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,1,18,3,4,4,5,2,3,4,4,5,2,2,3,3,3,3,2,3,4,4,5,5,5,3,4,3,4,4,3,3,4,4,4,"TSS",265,"pos",4,4,2,0,"Anger1|Happy1|Neutral1","Anger2|Happy2|Neutral2","Successful group manipulation and guess. Moderate videorecording suspicion",3.66666666666667,0,2.66666666666667,0,0,0,1.66666666666667,0,0,1,0,0
"164",3,3,1,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,19,3,5,2,2,3,3,3,4,4,2,4,5,4,5,5,5,5,2,2,3,3,3,2,3,4,3,2,4,4,5,5,5,"GEO",266,"neg",4,0,0,0,"Happy1|Neutral1|Anger1","Happy2|Anger2|Neutral2","She made the smile expression but didn't seem to make a scowl. She remembered the hypothesis and agreed with it because the expressions didn't affect her mood. ",2.33333333333333,0,0,0,2.33333333333333,0,1.33333333333333,0,0.666666666666667,0,0.666666666666667,0
"165",0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,2,2,2,2,1,0,0,0,3,1,0,4,4,4,1,5,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,6,1,19,3,4,4,3,4,3,4,3,4,3,3,2,2,3,2,2,3,3,3,4,3,4,1,2,2,2,2,2,1,3,3,3,"CBV",267,"pos",3,4,2,0,"Anger1|Happy1|Neutral1","Neutral2|Anger2|Happy2","Participant did not think we expected a change in skin response. However, she remembered our hypothesis. I think she was just a little bit confused. She knew she was in the positive demand condition and she believed that posing expressions did change her mood. She thought about the fact that she might be recorded. ",0,1,0,4,0,0,0,2,0,2,0.333333333333333,0
"166",1,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,1,19,4,4,4,3,3,3,4,4,3,2,4,3,4,3,4,2,3,3,2,4,3,2,3,2,3,3,2,1,2,2,3,5,"CBV",268,"pos",3,1,0,0,"Happy1|Neutral1|Anger1","Anger2|Happy2|Neutral2","She remembered what condition she was in. She doesn't think that expressions influence emotion much. She was surprised that we were interested in the effect of expectations. She was surprised that she was recorded.",0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0
"167",1,2,1,0,0,0,0,0,0,1,3,2,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,1,1,4,0,0,0,0,0,0,2,2,1,1,4,1,1,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,2,2,19,3,4,4,4,4,4,5,3,3,4,2,3,4,4,3,3,4,4,4,5,4,4,2,3,3,3,3,3,4,3,4,3,"rev",269,"pos",2,4,0,0,"Anger1|Happy1|Neutral1","Neutral2|Happy2|Anger2","part agreed with hyp. 

"" when I pointed my eyebrows down, I really did feel agitated.""",1.33333333333333,0,0,1.33333333333333,1,0,1.66666666666667,0,0,1.66666666666667,1,0
"168",1,1,1,0,0,0,0,0,0,1,7,0,1,1,0,0,0,0,0,0,1,7,1,1,1,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,3,7,1,1,1,0,0,0,0,0,0,1,7,0,1,1,0,0,0,0,0,0,1,7,1,19,4,4,3,4,3,4,4,5,4,2,2,3,4,4,3,3,3,4,4,4,4,4,3,3,4,5,4,4,4,4,4,4,"GEO",270,"neu",4,3,3,0,"Anger1|Happy1|Neutral1","Anger2|Happy2|Neutral2","She did the smile and said she had a hard time pulling her brows down for the scowl. She was completely aware of the true experiment and the relationship between facial expressions and emotions. She also suspected that she was being recorded through the monitor. ",1,0,1,0,1,0,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0
