StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,intro_text_tme_First Click,intro_text_tme_Last Click,intro_text_tme_Page Submit,intro_text_tme_Click Count,intro_hypo_tme_First Click,intro_hypo_tme_Last Click,intro_hypo_tme_Page Submit,intro_hypo_tme_Click Count,happ1_desc_tme_First Click,happ1_desc_tme_Last Click,happ1_desc_tme_Page Submit,happ1_desc_tme_Click Count,happ1_perf_tme_First Click,happ1_perf_tme_Last Click,happ1_perf_tme_Page Submit,happ1_perf_tme_Click Count,happ1_emot_hap,happ1_emot_sat,happ1_emot_enj,happ1_emot_ala,happ1_emot_sca,happ1_emot_fea,happ1_emot_irr,happ1_emot_agg,happ1_emot_ann,happ1_emot_DO,happ1_supp_dif,happ1_supp_con,angr1_desc_tme_First Click,angr1_desc_tme_Last Click,angr1_desc_tme_Page Submit,angr1_desc_tme_Click Count,angr1_perf_tme_First Click,angr1_perf_tme_Last Click,angr1_perf_tme_Page Submit,angr1_perf_tme_Click Count,angr1_emot_hap,angr1_emot_sat,angr1_emot_enj,angr1_emot_ala,angr1_emot_sca,angr1_emot_fea,angr1_emot_irr,angr1_emot_agg,angr1_emot_ann,angr1_emot_DO,angr1_supp_dif,angr1_supp_con,neut1_desc_tme_First Click,neut1_desc_tme_Last Click,neut1_desc_tme_Page Submit,neut1_desc_tme_Click Count,neut1_perf_tme_First Click,neut1_perf_tme_Last Click,neut1_perf_tme_Page Submit,neut1_perf_tme_Click Count,neut1_emot_hap,neut1_emot_sat,neut1_emot_enj,neut1_emot_ala,neut1_emot_sca,neut1_emot_fea,neut1_emot_irr,neut1_emot_agg,neut1_emot_ann,neut1_emot_DO,neut1_supp_dif,neut1_supp_con,happ2_desc_tme_First Click,happ2_desc_tme_Last Click,happ2_desc_tme_Page Submit,happ2_desc_tme_Click Count,happ2_perf_tme_First Click,happ2_perf_tme_Last Click,happ2_perf_tme_Page Submit,happ2_perf_tme_Click Count,happ2_emot_hap,happ2_emot_sat,happ2_emot_enj,happ2_emot_ala,happ2_emot_sca,happ2_emot_fea,happ2_emot_irr,happ2_emot_agg,happ2_emot_ann,happ2_emot_DO,happ2_supp_dif,happ2_supp_con,angr2_desc_tme_First Click,angr2_desc_tme_Last Click,angr2_desc_tme_Page Submit,angr2_desc_tme_Click Count,angr2_perf_tme_First Click,angr2_perf_tme_Last Click,angr2_perf_tme_Page Submit,angr2_perf_tme_Click Count,angr2_emot_hap,angr2_emot_sat,angr2_emot_enj,angr2_emot_ala,angr2_emot_sca,angr2_emot_fea,angr2_emot_irr,angr2_emot_agg,angr2_emot_ann,angr2_emot_DO,angr2_supp_dif,angr2_supp_con,neut2_desc_tme_First Click,neut2_desc_tme_Last Click,neut2_desc_tme_Page Submit,neut2_desc_tme_Click Count,neut2_perf_tme_First Click,neut2_perf_tme_Last Click,neut2_perf_tme_Page Submit,neut2_perf_tme_Click Count,neut2_emot_hap,neut2_emot_sat,neut2_emot_enj,neut2_emot_ala,neut2_emot_sca,neut2_emot_fea,neut2_emot_irr,neut2_emot_agg,neut2_emot_ann,neut2_emot_DO,neut2_supp_dif,neut2_supp_con,indiv_inst_tme_First Click,indiv_inst_tme_Last Click,indiv_inst_tme_Page Submit,indiv_inst_tme_Click Count,indiv_gend_var,indiv_gend_var_6_TEXT,indiv_agee_var,indiv_maia_001,indiv_maia_002,indiv_maia_003,indiv_maia_004,indiv_maia_005,indiv_maia_006,indiv_maia_007,indiv_maia_008,indiv_maia_009,indiv_maia_010,indiv_maia_011,indiv_maia_012,indiv_maia_013,indiv_maia_014,indiv_maia_015,indiv_maia_016,indiv_maia_017,indiv_maia_018,indiv_maia_019,indiv_maia_020,indiv_maia_021,indiv_maia_022,indiv_maia_023,indiv_maia_024,indiv_maia_025,indiv_maia_026,indiv_maia_027,indiv_maia_028,indiv_maia_029,indiv_maia_030,indiv_maia_031,indiv_maia_032,debri_pass_var,exper_init_var,exper_ssid_var,exper_date_var,feedb_awar_var,feedb_blef_var,video_awar_var,heard_awar_var,exper_csnt_vd1,exper_csnt_vd2,exper_csnt_vd3,exper_csnt_vd4,exper_csnt_vd5,exper_csnt_aud,exper_note_var,demand,FL_20_DO,FL_5_DO,FL_6_DO
11/10/2019 8:58,11/10/2019 9:52,0,100,3232,1,11/10/2019 9:52,R_2xRfBuNPqBrHOfx,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,24.566,0,0,0,20.344,0,0,0,20.978,0,0,0,5.107,0,1,1,1,1,1,1,1,1,1,happ1_emot_sat|happ1_emot_agg|happ1_emot_sca|happ1_emot_ala|happ1_emot_enj|happ1_emot_fea|happ1_emot_hap|happ1_emot_ann|happ1_emot_irr,1,4,0,0,7.035,0,0,0,5.108,0,1,1,1,1,1,1,1,1,1,angr1_emot_irr|angr1_emot_sat|angr1_emot_hap|angr1_emot_agg|angr1_emot_ann|angr1_emot_enj|angr1_emot_fea|angr1_emot_ala|angr1_emot_sca,1,3,0,0,6.384,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,neut1_emot_ala|neut1_emot_irr|neut1_emot_agg|neut1_emot_ann|neut1_emot_fea|neut1_emot_enj|neut1_emot_sat|neut1_emot_hap|neut1_emot_sca,1,3,3.556,3.556,6.162,1,0,0,5.006,0,1,1,1,1,1,1,1,1,3,happ2_emot_sat|happ2_emot_fea|happ2_emot_ala|happ2_emot_ann|happ2_emot_agg|happ2_emot_irr|happ2_emot_sca|happ2_emot_enj|happ2_emot_hap,1,3,0,0,6.411,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,angr2_emot_irr|angr2_emot_fea|angr2_emot_sca|angr2_emot_enj|angr2_emot_agg|angr2_emot_hap|angr2_emot_ann|angr2_emot_sat|angr2_emot_ala,1,3,0,0,5.882,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,neut2_emot_sat|neut2_emot_enj|neut2_emot_hap|neut2_emot_agg|neut2_emot_ala|neut2_emot_ann|neut2_emot_irr|neut2_emot_sca|neut2_emot_fea,1,3,0,0,5.42,0,1,,18,4,5,5,5,2,4,3,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,2,2,3,3,3,password,TKA,162,11/10/2019,2,0,0,0,1,1,0,0,0,1,Our negative demand hypothesis affected her study as she confirmed. One thing to note is that the participant was sleepy and almost dozed off twice. ,neg,FL_22,Happy1|Anger1|Neutral1,Anger2|Happy2|Neutral2
11/10/2019 9:55,11/10/2019 10:41,0,100,2768,1,11/10/2019 10:41,R_1N8uHXIZEVPWTmh,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,10.322,0,0,0,61.456,0,0,0,24.165,0,0,0,5.008,0,1,3,1,1,1,1,1,1,2,happ1_emot_ann|happ1_emot_fea|happ1_emot_sat|happ1_emot_sca|happ1_emot_hap|happ1_emot_enj|happ1_emot_irr|happ1_emot_agg|happ1_emot_ala,2,3,0,0,6.422,0,0,0,5.011,0,1,1,1,1,1,1,1,1,1,angr1_emot_ala|angr1_emot_enj|angr1_emot_irr|angr1_emot_fea|angr1_emot_ann|angr1_emot_agg|angr1_emot_hap|angr1_emot_sat|angr1_emot_sca,1,3,0,0,6.306,0,0,0,5.009,0,2,3,4,1,1,1,1,1,1,neut1_emot_enj|neut1_emot_ann|neut1_emot_agg|neut1_emot_sat|neut1_emot_ala|neut1_emot_irr|neut1_emot_fea|neut1_emot_hap|neut1_emot_sca,1,5,0,0,6.307,0,0,0,5.006,0,1,1,1,1,1,1,2,2,2,happ2_emot_ala|happ2_emot_ann|happ2_emot_enj|happ2_emot_agg|happ2_emot_hap|happ2_emot_sca|happ2_emot_sat|happ2_emot_fea|happ2_emot_irr,1,2,0,0,6.998,0,0,0,5.007,0,1,1,1,1,1,1,2,1,2,angr2_emot_fea|angr2_emot_irr|angr2_emot_ann|angr2_emot_ala|angr2_emot_agg|angr2_emot_enj|angr2_emot_hap|angr2_emot_sat|angr2_emot_sca,1,1,0,0,6.1,0,0,0,5.106,0,1,1,1,1,1,1,1,2,3,neut2_emot_sca|neut2_emot_ann|neut2_emot_fea|neut2_emot_agg|neut2_emot_ala|neut2_emot_enj|neut2_emot_sat|neut2_emot_hap|neut2_emot_irr,1,1,0,0,9.571,0,2,,18,2,5,4,5,1,2,3,3,4,4,3,3,1,2,3,3,3,1,1,3,4,4,3,3,2,1,1,1,2,3,3,3,password,TKA,163,11/10/2019,0,2,0,0,1,1,1,1,0,1,I didn't see him smiling in the smiling trial. He was a very shy person. He scowled a bit during anger trial. One thing to note is that he forgot the negative demand hypothesis he was told in the beginning of the study and he reported that most of the time he was unaware of the negative demand condition hypothesis while taking the study. ,neg,FL_22,Happy1|Neutral1|Anger1,Anger2|Neutral2|Happy2
11/3/2019 11:50,11/3/2019 12:21,0,5,1830,0,11/10/2019 12:21,R_215vjBJbzJ2p7YQ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pos,FL_21,,
11/10/2019 11:44,11/10/2019 12:45,0,100,3681,1,11/10/2019 12:45,R_2usv2ez9GzPEDoK,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,9.836,0,,,,,0,0,19.953,0,0,0,5.006,0,1,1,1,1,1,1,3,2,2,happ1_emot_sca|happ1_emot_agg|happ1_emot_ann|happ1_emot_hap|happ1_emot_enj|happ1_emot_fea|happ1_emot_irr|happ1_emot_ala|happ1_emot_sat,3,1,0,0,17.452,0,0,0,5.108,0,1,1,1,1,1,1,1,2,1,angr1_emot_fea|angr1_emot_enj|angr1_emot_hap|angr1_emot_agg|angr1_emot_ala|angr1_emot_ann|angr1_emot_sca|angr1_emot_irr|angr1_emot_sat,1,1,0,0,18.827,0,0,0,5.009,0,1,4,4,1,1,1,1,1,1,neut1_emot_sat|neut1_emot_ann|neut1_emot_ala|neut1_emot_enj|neut1_emot_fea|neut1_emot_hap|neut1_emot_sca|neut1_emot_irr|neut1_emot_agg,1,1,0,0,7.498,0,0,0,5.106,0,1,1,1,1,1,1,2,2,2,happ2_emot_hap|happ2_emot_ann|happ2_emot_irr|happ2_emot_agg|happ2_emot_sat|happ2_emot_ala|happ2_emot_fea|happ2_emot_enj|happ2_emot_sca,2,6,0,0,13.866,0,0,0,5.006,0,1,1,1,1,1,1,2,1,2,angr2_emot_hap|angr2_emot_ala|angr2_emot_fea|angr2_emot_ann|angr2_emot_sat|angr2_emot_enj|angr2_emot_agg|angr2_emot_irr|angr2_emot_sca,1,1,0,0,7.111,0,0,0,5.006,0,4,4,3,1,1,1,1,1,1,neut2_emot_sat|neut2_emot_ann|neut2_emot_hap|neut2_emot_fea|neut2_emot_enj|neut2_emot_irr|neut2_emot_ala|neut2_emot_agg|neut2_emot_sca,1,1,0,0,7.338,0,2,,19,2,4,5,5,4,4,4,3,3,3,4,2,4,3,3,3,4,1,1,3,5,5,3,3,4,4,3,1,2,4,5,3,password,MAM,164,11/10/2019,1,0,2,0,1,1,1,1,1,1,"During happy trials, stuck his lips out and pulled his face from one side to the other in a pouty expression. During anger trials, moved his brows down, in a half-scowl. During debriefing, it came up that he was a bit confused on the happy trials, he had a pretty strong suspicion of being recorded, and thought that the emotional questions were more for personality. Overall, did not think the facial expressions would have an effect on his GSR readings. During introduction and debriefing, I kept everything very simple and down to 1-2 sentences. Restating the which conditions question as, ""Do you recall me saying anything to you about your facial expressions affecting your emotions before we started?"" This seemed to make that part of the debriefing easier to follow.",neu,FL_23,Neutral1|Happy1|Anger1,Neutral2|Anger2|Happy2
11/10/2019 15:46,11/10/2019 16:40,0,100,3223,1,11/10/2019 16:40,R_2TLUBBf8We5j0xn,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,11.167,0,0,0,14.64,0,0,0,7.191,0,0,0,5.106,0,1,1,3,1,1,1,1,1,1,happ1_emot_ann|happ1_emot_ala|happ1_emot_agg|happ1_emot_hap|happ1_emot_fea|happ1_emot_sat|happ1_emot_sca|happ1_emot_enj|happ1_emot_irr,1,6,0,0,7.307,0,0,0,5.006,0,1,1,2,1,1,1,1,1,1,angr1_emot_hap|angr1_emot_irr|angr1_emot_ala|angr1_emot_sca|angr1_emot_enj|angr1_emot_sat|angr1_emot_ann|angr1_emot_agg|angr1_emot_fea,1,6,0,0,14.639,0,0,0,5.011,0,1,1,1,1,1,1,1,1,1,neut1_emot_enj|neut1_emot_ann|neut1_emot_agg|neut1_emot_hap|neut1_emot_fea|neut1_emot_sca|neut1_emot_irr|neut1_emot_sat|neut1_emot_ala,1,6,0,0,9.807,0,0,0,5.006,0,2,1,1,1,1,1,1,1,1,happ2_emot_sca|happ2_emot_agg|happ2_emot_ala|happ2_emot_sat|happ2_emot_ann|happ2_emot_hap|happ2_emot_fea|happ2_emot_enj|happ2_emot_irr,1,6,0,0,13.258,0,0,0,5.01,0,1,1,2,1,1,1,1,1,1,angr2_emot_sat|angr2_emot_sca|angr2_emot_fea|angr2_emot_hap|angr2_emot_ala|angr2_emot_irr|angr2_emot_enj|angr2_emot_ann|angr2_emot_agg,1,6,0,0,9.631,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,neut2_emot_fea|neut2_emot_irr|neut2_emot_ala|neut2_emot_hap|neut2_emot_agg|neut2_emot_sca|neut2_emot_enj|neut2_emot_ann|neut2_emot_sat,1,6,0,0,8.291,0,2,,18,4,5,3,2,1,3,3,2,2,3,4,1,2,4,2,4,4,5,5,1,2,2,2,4,5,1,2,1,2,3,5,4,password,MAM,165,11/10/2019,1,3,1,0,1,1,1,1,1,1,"During the first happy trial, I think he felt kind of silly making faces at the computer - he seemed to want to perform well at the tasks, but seemed to become a little exasperated with having to do them. During the debriefing, he said he suspected video recording during the second round of facial movements. Debriefing is short, because he gave succinct, clear answers - he paid attention and caught on to some aspects to the study relatively easily. He was suspicions of deception based on other studies he had done. During the experiment, again, I kept everything simple, short, and clear, with emphasis in the condition. This seemed to help, used follow-up question on ""which condition"" question. He was very expressive throughout the entire experiment - you can almost read his thoughts on his face. ",neg,FL_22,Neutral1|Happy1|Anger1,Anger2|Happy2|Neutral2
11/3/2019 16:50,11/3/2019 16:50,0,5,9,0,11/10/2019 16:50,R_11YFF0n4KHyZFL6,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neu,FL_23,,
11/3/2019 16:42,11/3/2019 16:50,0,5,476,0,11/10/2019 16:50,R_AcBoKhXZ6drxOU1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neg,FL_22,,
11/10/2019 16:40,11/10/2019 17:48,0,100,4091,1,11/10/2019 17:48,R_1CeFyKTOqJa6gby,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,14.19,0,0,0,19.616,0,0,0,10.487,0,0,0,5.109,0,6,3,6,1,1,1,1,1,1,happ1_emot_ann|happ1_emot_ala|happ1_emot_sat|happ1_emot_agg|happ1_emot_fea|happ1_emot_sca|happ1_emot_hap|happ1_emot_irr|happ1_emot_enj,1,6,0,0,19.018,0,0,0,5.008,0,1,2,1,3,1,1,4,3,3,angr1_emot_fea|angr1_emot_ann|angr1_emot_irr|angr1_emot_sca|angr1_emot_sat|angr1_emot_agg|angr1_emot_hap|angr1_emot_enj|angr1_emot_ala,1,5,0,0,6.024,0,0,0,5.107,0,1,1,1,3,1,1,5,2,6,neut1_emot_hap|neut1_emot_irr|neut1_emot_ala|neut1_emot_sat|neut1_emot_sca|neut1_emot_ann|neut1_emot_agg|neut1_emot_fea|neut1_emot_enj,6,6,0,0,12.288,0,0,0,5.106,0,4,1,4,2,1,1,2,2,2,happ2_emot_ala|happ2_emot_sca|happ2_emot_ann|happ2_emot_irr|happ2_emot_fea|happ2_emot_sat|happ2_emot_agg|happ2_emot_hap|happ2_emot_enj,2,4,0,0,6.088,0,0,0,5.006,0,1,3,1,3,1,1,5,4,4,angr2_emot_agg|angr2_emot_sat|angr2_emot_sca|angr2_emot_hap|angr2_emot_irr|angr2_emot_enj|angr2_emot_ala|angr2_emot_ann|angr2_emot_fea,2,5,0,0,6.361,0,0,0,5.006,0,1,1,1,1,1,1,3,3,4,neut2_emot_irr|neut2_emot_sca|neut2_emot_fea|neut2_emot_agg|neut2_emot_enj|neut2_emot_ala|neut2_emot_sat|neut2_emot_hap|neut2_emot_ann,1,5,0,0,6.506,0,2,,18,5,5,5,4,1,3,4,1,3,4,3,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,3,4,5,5,password,MAM,166,11/10/2019,2,4,1,0,1,1,1,0,1,1,"For happy trials, gave a full Duchenne's smile. Good scowl both times. During debriefing, expressed a strong emotion-expression link/believe, despite being in negative condition. Specifically talked about data collection and hypothesis - seems very familiar/fascinated about general experimental process. He had a strong belief in the facial feedback hypothesis, expressed interest in clinical applications. Said he felt some change in emotions but kept the negative condition in mind. Debriefing was longer than others - longer, intuitive well-thought out, knowledgeable answers. In into, differentiated by saying ""other experimenters,"" kept into short and succinct, emphasis on negative condition, told him to keep it in mind. This really seems to help. ",neg,FL_22,Anger1|Happy1|Neutral1,Happy2|Neutral2|Anger2
11/11/2019 8:00,11/11/2019 9:45,0,100,6301,1,11/11/2019 9:45,R_2YrYymjtj7MFfH1,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,11.943,0,,,,,0,0,13.517,0,0,0,5.006,0,3,3,2,1,1,1,2,1,2,happ1_emot_fea|happ1_emot_enj|happ1_emot_irr|happ1_emot_sca|happ1_emot_hap|happ1_emot_ann|happ1_emot_agg|happ1_emot_sat|happ1_emot_ala,1,6,0,0,21.791,0,0,0,5.109,0,1,1,1,1,1,1,2,2,2,angr1_emot_fea|angr1_emot_sca|angr1_emot_enj|angr1_emot_agg|angr1_emot_hap|angr1_emot_sat|angr1_emot_ann|angr1_emot_ala|angr1_emot_irr,1,6,0,0,6.428,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,neut1_emot_fea|neut1_emot_sat|neut1_emot_ala|neut1_emot_irr|neut1_emot_sca|neut1_emot_enj|neut1_emot_agg|neut1_emot_ann|neut1_emot_hap,1,7,0,0,9.601,0,0,0,5.107,0,3,3,2,1,1,1,2,1,1,happ2_emot_hap|happ2_emot_ann|happ2_emot_agg|happ2_emot_irr|happ2_emot_ala|happ2_emot_enj|happ2_emot_sca|happ2_emot_sat|happ2_emot_fea,1,6,0,0,5.931,0,0,0,5.006,0,1,1,1,1,1,1,2,2,3,angr2_emot_enj|angr2_emot_fea|angr2_emot_irr|angr2_emot_hap|angr2_emot_sca|angr2_emot_sat|angr2_emot_ann|angr2_emot_ala|angr2_emot_agg,1,6,0,0,6.383,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,neut2_emot_hap|neut2_emot_irr|neut2_emot_agg|neut2_emot_fea|neut2_emot_sca|neut2_emot_ala|neut2_emot_ann|neut2_emot_sat|neut2_emot_enj,1,7,0,0,6.407,0,1,,19,5,5,5,4,1,1,2,2,4,2,5,5,5,5,5,5,5,5,5,5,4,5,1,2,3,3,5,2,5,5,5,5,password,KLP,167,11/11/2019,2,-1,1,0,1,1,1,1,1,1,"went to the wrong study. first didn't click the done button but instead left the room to look for me, the second time she hit the done button twice. guessed the wrong experimental group thought she was in the negative group.. said she figured she was being recorded because she has the same computer and she knows that this computer has a camera therefore knows me were recording because besides if we weren't recording her we would use an older computer that didn't have a camera?????????? ",neu,FL_23,Anger1|Happy1|Neutral1,Happy2|Anger2|Neutral2
11/4/2019 9:38,11/4/2019 10:13,0,5,2100,0,11/11/2019 10:13,R_OPvm31Glt7Bf3Yl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pos,FL_21,,
11/4/2019 11:10,11/4/2019 11:40,0,5,1782,0,11/11/2019 11:40,R_1jTwQJVDUPUsOs4,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pos,FL_21,,
11/11/2019 11:20,11/11/2019 12:03,0,100,2628,1,11/11/2019 12:03,R_2TRULpocOh07SbS,,,,,35.9539032,-83.93569946,anonymous,EN,6.417,6.417,8.464,1,,,,,0,0,7.926,0,0,0,5.106,0,6,6,6,1,1,1,1,1,1,happ1_emot_agg|happ1_emot_ala|happ1_emot_sat|happ1_emot_sca|happ1_emot_irr|happ1_emot_ann|happ1_emot_hap|happ1_emot_enj|happ1_emot_fea,1,1,12.791,13.03,13.413,2,0,0,5.008,0,2,1,1,1,1,1,4,3,1,angr1_emot_agg|angr1_emot_ala|angr1_emot_enj|angr1_emot_irr|angr1_emot_hap|angr1_emot_sca|angr1_emot_sat|angr1_emot_fea|angr1_emot_ann,3,7,0,0,5.744,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,neut1_emot_enj|neut1_emot_ala|neut1_emot_hap|neut1_emot_agg|neut1_emot_sca|neut1_emot_sat|neut1_emot_ann|neut1_emot_fea|neut1_emot_irr,1,1,0,0,5.532,0,0,0,5.008,0,7,7,7,1,1,1,1,1,1,happ2_emot_irr|happ2_emot_ala|happ2_emot_sca|happ2_emot_fea|happ2_emot_sat|happ2_emot_ann|happ2_emot_hap|happ2_emot_agg|happ2_emot_enj,1,1,5.86,5.86,6.226,1,0,0,5.106,0,1,1,1,1,1,1,4,2,4,angr2_emot_agg|angr2_emot_hap|angr2_emot_sat|angr2_emot_fea|angr2_emot_enj|angr2_emot_irr|angr2_emot_ala|angr2_emot_ann|angr2_emot_sca,3,3,0,0,5.515,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,neut2_emot_fea|neut2_emot_ann|neut2_emot_hap|neut2_emot_sca|neut2_emot_sat|neut2_emot_ala|neut2_emot_irr|neut2_emot_agg|neut2_emot_enj,1,1,0,0,3.988,0,1,,18,3,4,4,5,1,3,4,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,password,TSS,168,11/11/2019,1,-1,1,0,1,1,1,1,1,1,"Participant correctly guessed ""no demand"" group. I had to clarify one of the opening questions a little.",neu,FL_23,Anger1|Happy1|Neutral1,Neutral2|Happy2|Anger2
11/11/2019 12:58,11/11/2019 13:37,0,100,2322,1,11/11/2019 13:37,R_1hWIYBiL2nxdlCB,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,11.884,0,0,0,13.842,0,0,0,7.743,0,0,0,5.106,0,5,5,4,1,1,1,1,1,1,happ1_emot_sca|happ1_emot_enj|happ1_emot_agg|happ1_emot_fea|happ1_emot_ala|happ1_emot_ann|happ1_emot_hap|happ1_emot_irr|happ1_emot_sat,1,5,0,0,16.366,0,0,0,5.009,0,1,2,1,1,1,1,2,2,1,angr1_emot_fea|angr1_emot_hap|angr1_emot_irr|angr1_emot_enj|angr1_emot_sat|angr1_emot_sca|angr1_emot_agg|angr1_emot_ann|angr1_emot_ala,1,4,0,0,6.985,0,0,0,5.006,0,3,3,2,1,1,1,1,2,2,neut1_emot_irr|neut1_emot_hap|neut1_emot_ala|neut1_emot_sca|neut1_emot_agg|neut1_emot_ann|neut1_emot_enj|neut1_emot_sat|neut1_emot_fea,1,3,0,0,11.518,0,0,0,5.005,0,4,3,3,1,1,1,1,1,1,happ2_emot_sca|happ2_emot_agg|happ2_emot_irr|happ2_emot_fea|happ2_emot_hap|happ2_emot_ala|happ2_emot_sat|happ2_emot_ann|happ2_emot_enj,1,4,0,0,8.441,0,0,0,5.005,0,2,2,1,1,1,1,3,3,3,angr2_emot_ala|angr2_emot_enj|angr2_emot_agg|angr2_emot_fea|angr2_emot_hap|angr2_emot_ann|angr2_emot_sat|angr2_emot_irr|angr2_emot_sca,2,5,0,0,7.907,0,0,0,5.006,0,2,2,2,2,1,1,1,1,2,neut2_emot_fea|neut2_emot_irr|neut2_emot_hap|neut2_emot_ann|neut2_emot_sat|neut2_emot_enj|neut2_emot_ala|neut2_emot_agg|neut2_emot_sca,2,3,0,0,6.955,0,1,,18,3,4,4,4,1,4,4,4,4,2,4,4,2,3,3,4,3,4,3,4,4,4,3,3,2,2,2,2,3,4,4,4,password,CBV,169,11/11/2019,3,4,3,0,1,1,1,1,1,1,Participant knew she was probably being recorded. She thought that the facial expressions did affect her emotions. She was surprised when I told her we didn't actually record galvanic skin response. ,pos,FL_21,Anger1|Happy1|Neutral1,Neutral2|Happy2|Anger2
